time,lat,lon,signal
9.187000036239624,41.50455,2.124283,False
9.25,41.50455,2.124283,False
9.312000036239624,41.50455,2.124283,False
9.375,41.50455,2.124283,False
9.437000036239624,41.50455,2.124283,False
9.5,41.50455,2.124283,False
9.54699993133545,41.50455,2.124283,False
9.608999967575073,41.50455,2.124283,False
9.67199993133545,41.50455,2.124283,False
9.733999967575073,41.50455,2.124283,False
9.79699993133545,41.50455,2.124283,False
9.858999967575073,41.50455,2.124283,False
9.92199993133545,41.50455,2.124283,False
9.983999967575073,41.50455,2.124283,False
10.07800006866455,41.50455,2.124283,False
10.156000137329102,41.50455,2.124283,False
10.219000101089478,41.50455,2.124283,False
10.281000137329102,41.50455,2.124283,False
10.344000101089478,41.50455,2.124283,False
10.406000137329102,41.50455,2.124283,False
10.469000101089478,41.50455,2.124283,False
10.531000137329102,41.50455,2.124283,False
10.594000101089478,41.50455,2.124283,False
10.656000137329102,41.50455,2.124283,False
10.719000101089478,41.50455,2.124283,False
10.781000137329102,41.50455,2.124283,False
10.844000101089478,41.50455,2.124283,False
10.891000032424927,41.50455,2.124283,False
10.95300006866455,41.50455,2.124283,False
11.031000137329102,41.50455,2.124283,False
11.094000101089478,41.50455,2.124283,False
11.156000137329102,41.50455,2.124283,False
11.233999967575073,41.50455,2.124283,False
11.29699993133545,41.50455,2.124283,False
11.358999967575073,41.50455,2.124283,False
11.42199993133545,41.50455,2.124283,False
11.483999967575073,41.50455,2.124283,False
11.54699993133545,41.50455,2.124283,False
11.608999967575073,41.50455,2.124283,False
11.67199993133545,41.50455,2.124283,False
11.733999967575073,41.50455,2.124283,False
11.79699993133545,41.50455,2.124283,False
11.875,41.50455,2.124283,False
11.937000036239624,41.50455,2.124283,False
12.016000032424927,41.50455,2.124283,False
12.108999967575073,41.50455,2.124283,False
12.17199993133545,41.50455,2.124283,False
12.233999967575073,41.50455,2.124283,False
12.29699993133545,41.50455,2.124283,False
12.358999967575073,41.50455,2.124283,False
12.42199993133545,41.50455,2.124283,False
12.483999967575073,41.50455,2.124283,False
12.54699993133545,41.50455,2.124283,False
12.608999967575073,41.50455,2.124283,False
12.67199993133545,41.50455,2.124283,False
12.733999967575073,41.50455,2.124283,False
12.79699993133545,41.50455,2.124283,False
12.858999967575073,41.50455,2.124283,False
12.92199993133545,41.50455,2.124283,False
13.0,41.50455,2.124283,False
13.094000101089478,41.50455,2.124283,False
